id,unit,army,size,xcoord,ycoord
"52",PSP,P,"3",20.1224440351714,53.4714835678499
"51",PSP,P,"4",20.1204591701841,53.47061423954
"59",PSP,P,"5",20.1439887871315,53.4950223036257
"57",PSP,P,"4",20.1376177656715,53.4890403521785
"56",PSP,P,"2",20.1338729667981,53.4828881826008
"55",PSP,P,"3",20.131927616734,53.4806996637787
"54",PSP,P,"2",20.1280612334816,53.4783166099501
"53",PSP,P,"4",20.1251432083854,53.4746933954557
"60",POW,P,"10",20.119185573814,53.4702434071841
"67",POW,P,"10",20.1198998820407,53.4655928046871
"61",POW,P,"10",20.1211400427066,53.4707601407949
"68",POW,P,"10",20.1216506970984,53.4662250434579
"62",POW,P,"10",20.1233923933277,53.4717024197321
"63",POW,P,"10",20.1247146234494,53.47379975027
"64",POW,P,"10",20.1264563196787,53.4759335561216
"65",POW,P,"10",20.1291889285969,53.4788090266851
"66",POW,P,"10",20.1320096861898,53.479927602972
"69",POW,P,"10",20.1231005908181,53.4695868515374
"70",POW,P,"10",20.1240975827259,53.472091489745
"71",POW,P,"10",20.1261645171691,53.4751797329718
"72",POW,P,"10",20.1282800853638,53.4771980336633
"73",POW,P,"10",20.1299184348709,53.4791494629463
"74",POW,P,"10",20.1327148755881,53.4813622986443
"75",POW,P,"10",20.1283742826894,53.4578905749668
"76",POW,P,"10",20.1360152541276,53.4626559119928
"77",POW,P,"10",20.1412735570527,53.4689823076996
"78",POW,P,"10",20.1440670304817,53.471529298179
"79",POW,P,"10",20.1436562255657,53.4670926050859
"80",POW,P,"10",20.1460388940787,53.4697217565485
"84",POW,P,"10",20.1632105395687,53.4821280650125
"83",POW,P,"10",20.1608278710557,53.474733576524
"82",POW,P,"10",20.1615673199046,53.4682428588508
"81",POW,P,"10",20.1679758765946,53.4626559119928
"85",PPS,P,"10",20.1329580443461,53.4822377061731
"86",POL,P,"10",20.1357939999864,53.4843958289005
"87",POL,P,"10",20.1359155843654,53.4869977346112
"89",POL,P,"10",20.1396117494872,53.4894294221913
"91",POL,P,"10",20.1407303257741,53.4908398009878
"93",POL,P,"10",20.142821577093,53.4931255873132
"95",POL,P,"10",20.1426756758382,53.4942441636
"88",POL,P,"10",20.1364019218815,53.4874840721272
"90",POL,P,"10",20.1400494532517,53.4905479984782
"92",POL,P,"10",20.1421893383222,53.4924447147907
"94",POL,P,"10",20.1428702108446,53.4935632910776
"96",POL,P,"10",20.1440374208831,53.4948764023709
"101",POL,P,"10",20.163127267761,53.4838223450758
"100",POL,P,"10",20.1645092535267,53.4857225755037
"99",POL,P,"10",20.1652002464096,53.488918417587
"98",POL,P,"10",20.1645956276371,53.4903867774631
"97",POL,P,"10",20.1626953972092,53.493496245436
"102",PKP,P,"1",20.1625516821964,53.4805233664291
"103",PKW,P,"1",20.1421285461327,53.491301821628
